_source_csv,index,img_name,question,caption,gt_answer,qwen_answer_withoutfilter,location,modality,content_type,bertscore_f1_withoutfilter,sbert_f1_withoutfilter,nli_entail_mean_withoutfilter,nli_contra_mean_withoutfilter,alignment_score
/content/qwen7b_oneword_inaccurate_test.csv,477,xmlab176/source.jpg,What modality is used to take this image?,"""A CT scan image displaying the thoracic cavity, including the ribs, clavicles, and diaphragm.""",X-Ray,CT scan,Lung,X-Ray,Modality,0.8489911,0.4470264,0.2234113,0.6268116,2
/content/qwen7b_oneword_noisy_test.csv,481,xmlab176/source.jpg,What diseases are included in the picture?,"""Xray imge oth thorax region shoing cardiomagly.""",Cardiomegaly,Cardiomyopathy,Lung,X-Ray,Abnormality,0.8815154,0.7647631,0.80721545,0.059468478,5
/content/qwen7b_oneword_severely_inaccurate_test.csv,499,xmlab178/source.jpg,"Which organ is abnormal, heart or lung?","""The image is an MRI of the chest, showing an abnormality in the lungs.""",Heart,Lung,Lung,X-Ray,Abnormality,0.9995571,0.38710675,0.16895503,0.7624215,1
/content/qwen7b_oneword_noisy_test.csv,504,xmlab179/source.jpg,What diseases are included in the picture?,A rray imge of thoroic reon sowing e pneuthroax wth vible ar colletion i n t eht ri ght lun fild.,Pneumothorax,"Pneumothorax, pleural effusion",Lung,X-Ray,Abnormality,0.938085,0.85792935,0.45378852,0.06288562,5
/content/qwen7b_oneword_inaccurate_test.csv,510,xmlab180/source.jpg,What is the largest organ in the picture?,"""The largest organ in the picture is the liver, as indicated by the MRI modality and the location metadata.""",Lung,Liver,Lung,X-Ray,Size,0.99905384,0.4599219,0.13847083,0.802631,2
/content/qwen7b_oneword_noisy_test.csv,513,xmlab180/source.jpg,Is the lung healthy?,"Th3 XR3Y image ol th e chesht sh0ws n abnoramlit y i3n th3 l7ung, indic8ting n unh3althy c6nditi9n.",No,"No, it's unhealthy.",Lung,X-Ray,Abnormality,0.8423259,0.28834403,0.4747095,0.0028837458,5
/content/qwen7b_oneword_noisy_test.csv,514,xmlab180/source.jpg,Are there abnormalities in this image?,"A picture was a xray of the chesst, shoingg throtaxic cavty with the luongs, heratd, and ribss visisblee. Tere arae areaes af ieeased opaity in bth lungffields, siggsiggig the presece of abnormaal findiings, suuchh ass consol",Yes,"Yes, there are abnormalities.",Lung,X-Ray,Abnormality,0.8619443,0.21925311,0.48148003,0.002463749,5
/content/qwen7b_oneword_noisy_test.csv,515,xmlab180/source.jpg,"Which organ is abnormal, heart or lung?","Th3 imag3 1s n x-ray oF th3 t0rch1c r3gion, s0w9ng 5mm3rl3 btrblty n 1n 1ntu 2ns h8t 2rsit.",Lung,Lung,Lung,X-Ray,Abnormality,1.0000001,0.9999997,0.9397021,0.018494472,5
/content/qwen7b_oneword_missing_test.csv,519,xmlab181/source.jpg,What is the largest organ in the picture?,,Lung,Lungs,Lung,X-Ray,Size,0.92026067,0.922527,0.9409836,0.020794958,4
/content/qwen7b_oneword_irrelevant_test.csv,520,xmlab181/source.jpg,What diseases are included in the picture?,A dog in a sweater is sitting on a chair.,Nodule,No diseases shown.,Lung,X-Ray,Abnormality,0.809069,0.13320832,0.10009472,0.28661877,3
/content/qwen7b_oneword_noisy_test.csv,523,xmlab181/source.jpg,"Which organ is abnormal, heart or lung?","Th3 X-r3y img3 shows an abnmrlty i5n th3 lung, wth c1r blws, clvclks, nd sh0uld r grdl.",Lung,Lung,Lung,X-Ray,Abnormality,1.0000001,0.9999997,0.9397021,0.018494472,5
/content/qwen7b_oneword_severely_inaccurate_test.csv,525,xmlab182/source.jpg,Which part of the body does this image belong to?,"""Abdominal X-ray showing the abdominal cavity with clear visualization of the liver, stomach, and intestines.""",Chest,Abdomen,Lung,X-Ray,Position,0.8396917,0.41943026,0.75784296,0.065373704,1
/content/qwen7b_oneword_noisy_test.csv,526,xmlab182/source.jpg,Does this image look abnormal?,The image is a Xray of th chest shwing thr thoacic caviy with thr lungs nd hrt visibl. Th lungs prppear t hve sme ars of opacy wht my indctn abnormlty. Frthr mddicl evaluton s rcmmnded fr dfinitive dgnos.,Yes,"Yes, it appears abnormal.",Lung,X-Ray,Abnormality,0.84868866,0.21584411,0.47614142,0.001768817,5
/content/qwen7b_oneword_missing_test.csv,529,xmlab182/source.jpg,Where is/are the abnormality located?,,"Right Lung, Left",Left lung base,Lung,X-Ray,Position,0.8673194,0.77320516,0.313536,0.4448334,4
/content/qwen7b_oneword_irrelevant_test.csv,536,xmlab183/source.jpg,What is the largest organ in the picture?,A cozy fireplace casts warm light on the comfortable sofa.,Lung,Lungs,Lung,X-Ray,Size,0.92026067,0.922527,0.9409836,0.020794958,3
/content/qwen7b_oneword_missing_test.csv,539,xmlab183/source.jpg,Is the lung healthy?,,No,"No, it's not healthy.",Lung,X-Ray,Abnormality,0.83818173,0.21205673,0.47872066,0.002623775,4
/content/qwen7b_oneword_missing_test.csv,545,xmlab184/source.jpg,What is the largest organ in the picture?,,Lung,Lungs,Lung,X-Ray,Size,0.92026067,0.922527,0.9409836,0.020794958,4
/content/qwen7b_oneword_inaccurate_test.csv,552,xmlab186/source.jpg,Which part of the body does this image belong to?,"""Abdominal X-ray showing the abdominal cavity with visible ribs, clavicles, and a pacemaker device in the left side of the abdomen.""",Chest,Abdomen,Lung,X-Ray,Position,0.8396917,0.41943026,0.75784206,0.065374315,2
/content/qwen7b_oneword_inaccurate_test.csv,556,xmlab186/source.jpg,Where is/are the abnormality located?,"The image is an X-ray of the chest, showing an abnormality located in the left side of the thoracic cavity.",Center,Left thoracic cavity,Lung,X-Ray,Position,0.8146043,0.23240755,0.057431772,0.8642084,2
/content/qwen7b_oneword_severely_inaccurate_test.csv,571,xmlab188/source.jpg,What is the largest organ in the picture?,"""The largest organ in the picture is the liver, as indicated by the MRI image of the abdomen.""",Lung,Liver,Lung,X-Ray,Size,0.99905384,0.4599219,0.13847142,0.8026303,1
/content/qwen7b_oneword_inaccurate_test.csv,575,xmlab188/source.jpg,Are there abnormalities in this image?,"The image is an MRI of the thoracic region, showing the bony structures of the ribs and spine. There is an abnormal opacity in the left lung field, which may indicate a pathological condition. Further clinical correlation and possibly additional imaging or diagnostic tests would be necessary to determine the exact nature of the abnormality.",Yes,"Yes, there are abnormalities.",Lung,X-Ray,Abnormality,0.8619444,0.21925311,0.48148018,0.0024637554,2
/content/qwen7b_oneword_irrelevant_test.csv,583,xmlab189/source.jpg,Is the lung healthy?,The colorful leaves of autumn dance in the gentle breeze.,No,"No, it's not healthy.",Lung,X-Ray,Abnormality,0.83818173,0.21205673,0.47872066,0.0026237664,3
/content/qwen7b_oneword_noisy_test.csv,588,xmlab19/source.jpg,How many kidneys are there in this image?,"The mri skan of th e abdomeen shos tow kidnies, ehch wihh dittinct, weel dfined outlinw nd ahomoegenoeus texuree.",2,Two kidneys,Abdomen,MRI,Quantity,0.8749278,0.2710504,0.47740456,0.06621391,5
/content/qwen7b_oneword_missing_test.csv,590,xmlab19/source.jpg,Does the picture contain kidney?,,Yes,"Yes, it does.",Abdomen,MRI,Organ,0.8194167,0.3198354,0.67911184,0.0019156336,4
/content/qwen7b_oneword_irrelevant_test.csv,591,xmlab19/source.jpg,Does the picture contain spleen?,"""Lost in thought under a canopy of stars.""",No,No,Abdomen,MRI,Organ,0.9999999,0.9999999,0.95373815,0.0040999623,3
/content/qwen7b_oneword_original_test.csv,603,xmlab190/source.jpg,What is the largest organ in the picture?,"The largest organ in the picture is the lung, as indicated by the X-ray modality and the location metadata.",Lung,Lung,Lung,X-Ray,Size,1.0,0.9999997,0.9397021,0.018494472,6
/content/qwen7b_oneword_missing_test.csv,609,xmlab192/source.jpg,What modality is used to take this image?,,X-Ray,X-ray,Lung,X-Ray,Modality,0.9325224,1.0000001,0.940446,0.017602349,4
/content/qwen7b_oneword_inaccurate_test.csv,614,xmlab192/source.jpg,Where is/are the abnormality located?,"""The image is an X-ray of the chest, showing the left and right lungs. The right lung appears to have an abnormality, while the left lung shows a normal appearance.""","Left Lung, Right",Right lung,Lung,X-Ray,Position,0.87477773,0.9341941,0.4327758,0.5195578,2
/content/qwen7b_oneword_noisy_test.csv,619,xmlab193/source.jpg,Which part of the body does this image belong to?,"X-ray view of the chest displaying the thoracic space containing the lung tissue, cardiac chamber, and diahragmatic position.",Chest,Chest,Lung,X-Ray,Position,0.9999999,1.0000007,0.9350662,0.016367652,5
/content/qwen7b_oneword_missing_test.csv,628,xmlab194/source.jpg,Which part of the body does this image belong to?,,Chest,Chest,Lung,X-Ray,Position,0.9999999,1.0000007,0.9350662,0.016367652,4
/content/qwen7b_oneword_missing_test.csv,629,xmlab194/source.jpg,Does this image look abnormal?,,Yes,"Yes, it does.",Lung,X-Ray,Abnormality,0.8194167,0.3198354,0.67911196,0.0019156305,4
/content/qwen7b_oneword_missing_test.csv,634,xmlab194/source.jpg,Are there abnormalities in this image?,,Yes,No abnormalities detected.,Lung,X-Ray,Abnormality,0.8368514,0.017215151,0.069101036,0.39085558,4
/content/qwen7b_oneword_missing_test.csv,638,xmlab195/source.jpg,Does this image look abnormal?,,Yes,"Yes, it appears abnormal.",Lung,X-Ray,Abnormality,0.84868884,0.21584411,0.47614142,0.001768817,4
/content/qwen7b_oneword_inaccurate_test.csv,645,xmlab197/source.jpg,What modality is used to take this image?,"""An MRI scan showing the thoracic cavity, including the ribs, clavicles, and portions of the lung fields.""",X-Ray,MRI scan,Lung,X-Ray,Modality,0.84824723,0.42837942,0.09505218,0.81823516,2
/content/qwen7b_oneword_missing_test.csv,661,xmlab198/source.jpg,Are there abnormalities in this image?,,Yes,No abnormalities detected.,Lung,X-Ray,Abnormality,0.8368514,0.017215151,0.069101036,0.39085558,4
/content/qwen7b_oneword_noisy_test.csv,666,xmlab199/source.jpg,What is the largest organ in the picture?,"Th3 iagem1 s an xray ot he thoracic re60n, d9spaly1ng te b1lateral lungz zs te largets t organz ns teh pi@cture .",Lung,Lungs,Lung,X-Ray,Size,0.92026067,0.922527,0.9409836,0.020794958,5
/content/qwen7b_oneword_severely_inaccurate_test.csv,667,xmlab199/source.jpg,What diseases are included in the picture?,"""X-ray image of the abdominal region showing an abnormality consistent with pneumonia.""",Effusion,Pneumonia,Lung,X-Ray,Abnormality,0.83969325,0.26580352,0.08912463,0.86933947,1
/content/qwen7b_oneword_missing_test.csv,671,xmlab199/source.jpg,"Which organ is abnormal, heart or lung?",,Lung,Lung,Lung,X-Ray,Abnormality,1.0000001,0.9999997,0.9397021,0.018494472,4
/content/qwen7b_oneword_inaccurate_test.csv,673,xmlab2/source.jpg,Which part of the body does this image belong to?,"This CT scan of the thorax shows the lungs, heart, and surrounding thoracic structures.",Abdomen,Thorax,Abdomen,MRI,Position,0.82075083,0.36705804,0.56083274,0.22249356,2
/content/qwen7b_oneword_irrelevant_test.csv,686,xmlab20/source.jpg,Does the picture contain spleen?,"""Sunset painted the sky in vibrant hues of orange and pink, casting long shadows across the tranquil beach.""",Yes,No,Abdomen,MRI,Organ,0.9992693,0.7334952,0.0021090987,0.99444443,3
/content/qwen7b_oneword_irrelevant_test.csv,688,xmlab200/source.jpg,What modality is used to take this image?,A vibrant garden with blooming flowers and buzzing bees creates a peaceful oasis on a sunny afternoon.,CT,CT scan,Abdomen,CT,Modality,0.86674154,0.57302356,0.54528034,0.010883007,3
/content/qwen7b_oneword_original_test.csv,692,xmlab200/source.jpg,Does the picture contain kidney?,CT scan of the abdomen showing the liver and surrounding structures without the presence of the kidneys.,No,"No, it does not.",Abdomen,CT,Organ,0.8154635,0.17489071,0.6348161,0.006466076,6
/content/qwen7b_oneword_severely_inaccurate_test.csv,704,xmlab201/source.jpg,Where is the liver?,"""CT scan of the abdomen showing the liver located on the right side.""",Left,Liver on the right side.,Abdomen,CT,Position,0.8472548,0.3796222,0.022856949,0.79875666,1
/content/qwen7b_oneword_severely_inaccurate_test.csv,713,xmlab202/source.jpg,What is the largest organ in the picture?,"""X-ray image of the spine showing the heart as the largest organ in the image.""",Liver,Liver,Abdomen,CT,Size,0.99999994,0.99999964,0.95123106,0.013547519,1
/content/qwen7b_oneword_irrelevant_test.csv,715,xmlab202/source.jpg,Does the picture contain kidney?,A golden retriever puppy plays in a field of wildflowers.,No,No,Abdomen,CT,Organ,0.9999999,0.9999999,0.95373815,0.0040999623,3
/content/qwen7b_oneword_original_test.csv,716,xmlab202/source.jpg,Does the picture contain spleen?,CT scan of the abdomen showing the spleen.,Yes,"Yes, it does.",Abdomen,CT,Organ,0.8194167,0.3198354,0.67911196,0.0019156305,6
/content/qwen7b_oneword_original_test.csv,722,xmlab202/source.jpg,"Which is bigger in this image, liver or spleen?","CT scan of the abdomen showing the liver and spleen, with the liver appearing larger than the spleen.",Liver,Liver is bigger.,Abdomen,CT,Size,0.8703345,0.6715799,0.48717383,0.01923825,6
/content/qwen7b_oneword_inaccurate_test.csv,723,xmlab202/source.jpg,What is the organ on the left side of this image?,"""CT scan of the abdomen showing the spleen on the left side.""",Liver,Spleen,Abdomen,CT,Organ,0.83286136,0.51770973,0.10994938,0.83430696,2
/content/qwen7b_oneword_severely_inaccurate_test.csv,726,xmlab203/source.jpg,What is the largest organ in the picture?,"""MR scan of the abdomen showing the heart as the largest organ in the image.""",Liver,Liver,Abdomen,CT,Size,0.99999994,0.99999964,0.95123094,0.013547564,1
/content/qwen7b_oneword_noisy_test.csv,738,xmlab204/source.jpg,Does the picture contain liver?,CT sncn f th adbnn shwng th lwr nd rrrndng sttrcfrs.,Yes,"Yes, it contains liver.",Abdomen,CT,Organ,0.84618753,0.09205049,0.46834484,0.003977551,5
/content/qwen7b_oneword_inaccurate_test.csv,749,xmlab204/source.jpg,What is the scanning plane of this image?,"""Coronal plane CT scan of the abdomen.""",Transverse  Plane,Abdomen coronal plane,Abdomen,CT,Plane,0.82068646,0.4791996,0.22418582,0.67835593,2
/content/qwen7b_oneword_original_test.csv,750,xmlab205/source.jpg,What modality is used to take this image?,CT scan of the chest and heart.,CT,CT scan,Chest_heart,CT,Modality,0.8667414,0.5730233,0.5452801,0.010883029,6
/content/qwen7b_oneword_severely_inaccurate_test.csv,754,xmlab205/source.jpg,Does the picture contain liver?,"""Axial computed tomography (CT) scan of the chest and heart, demonstrating normal anatomical structures including the heart, lungs, and mediastinum, with evidence of liver involvement.""",No,"Yes, it contains liver.",Chest_heart,CT,Organ,0.849484,0.10825163,0.0019469779,0.9731271,1
/content/qwen7b_oneword_original_test.csv,760,xmlab205/source.jpg,"Which is bigger in this image, lung or heart?","The image is a CT scan of the chest, showing a larger lung compared to the heart.",Lung,Lung is bigger.,Chest_heart,CT,Size,0.87242615,0.71909225,0.5329589,0.014183719,6
/content/qwen7b_oneword_severely_inaccurate_test.csv,762,xmlab205/source.jpg,What is the organ on the top of the body in this image?,"""X-ray of the abdomen displaying the liver located at the bottom of the body.""",Heart,Liver,Chest_heart,CT,Organ,0.9986845,0.4425554,0.09436726,0.840169,1
/content/qwen7b_oneword_irrelevant_test.csv,768,xmlab206/source.jpg,Does the picture contain spleen?,"A vibrant sunset paints the sky with hues of orange, yellow, and pink over a serene ocean.",No,No,Abdomen,CT,Organ,0.9999999,0.9999999,0.95373815,0.0040999623,3
/content/qwen7b_oneword_missing_test.csv,770,xmlab206/source.jpg,Does the picture contain heart?,,No,"No, it does not.",Abdomen,CT,Organ,0.8154636,0.17489065,0.6348161,0.006466076,4
/content/qwen7b_oneword_inaccurate_test.csv,774,xmlab206/source.jpg,What is the organ on the left side of this image?,"""CT scan of the abdomen showing the left kidney on the right side of the image.""",Right Kidney,Left kidney,Abdomen,CT,Organ,0.93132204,0.87335783,0.00362299,0.99248123,2
/content/qwen7b_oneword_missing_test.csv,778,xmlab209/source.jpg,What is the largest organ in the picture?,,Liver,Liver,Abdomen,CT,Size,0.99999994,0.99999964,0.95123094,0.013547564,4
/content/qwen7b_oneword_missing_test.csv,791,xmlab210/source.jpg,Which part of the body does this image belong to?,,Abdomen,Abdomen,Abdomen,CT,Position,1.0,1.0000002,0.90319484,0.031756565,4
/content/qwen7b_oneword_noisy_test.csv,792,xmlab210/source.jpg,Does this image look normal?,C T skan ot tebdom shoing an abnorml mss wth irrgul bdr s rourng nd tmda.,No,"No, it does not look normal.",Abdomen,CT,Abnormality,0.836554,0.15400769,0.47716382,0.0018961334,5
/content/qwen7b_oneword_original_test.csv,793,xmlab210/source.jpg,What is the largest organ in the picture?,CT scan of the abdomen showing the liver as the largest organ in the image.,Liver,Liver,Abdomen,CT,Size,0.99999994,0.9999997,0.95123106,0.013547519,6
/content/qwen7b_oneword_missing_test.csv,795,xmlab210/source.jpg,Does the picture contain kidney?,,No,"Yes, it does.",Abdomen,CT,Organ,0.82344216,0.18370539,0.0011577484,0.99631834,4
